CustomerID,TotalTransactions,TotalItems,UniqueItems,TotalQuantity,AverageQuantity,TotalSpend,AverageSpend,FirstPurchase,LastPurchase,Country,CustomerActivityDays
15448.0,1,28,28,232.0,8.285714285714286,0.0,18.0,2011-01-31 10:42:00,2011-01-31 10:42:00,UNITED KINGDOM,0
15449.0,3,60,47,812.0,13.533333333333333,0.0,18.0,2011-03-23 10:43:00,2011-11-13 15:02:00,UNITED KINGDOM,235
15450.0,1,30,30,376.0,12.533333333333333,0.0,18.0,2011-11-09 17:11:00,2011-11-09 17:11:00,UNITED KINGDOM,0
15452.0,3,56,46,280.0,5.0,0.0,18.0,2011-03-20 15:21:00,2011-11-10 12:13:00,UNITED KINGDOM,234
15453.0,7,279,170,837.0,3.0,0.0,18.0,2011-06-05 12:37:00,2011-12-08 10:59:00,UNITED KINGDOM,185
15454.0,1,25,23,86.0,3.44,0.0,18.0,2010-12-12 14:21:00,2010-12-12 14:21:00,UNITED KINGDOM,0
15456.0,3,58,48,633.0,10.913793103448276,0.0,18.0,2010-12-15 15:34:00,2011-03-01 13:51:00,UNITED KINGDOM,75
15457.0,1,58,56,132.0,2.2758620689655173,0.0,18.0,2011-03-22 15:31:00,2011-03-22 15:31:00,UNITED KINGDOM,0
15458.0,1,7,7,156.0,22.285714285714285,0.0,18.0,2011-11-14 13:08:00,2011-11-14 13:08:00,UNITED KINGDOM,0
15460.0,1,56,53,107.0,1.9107142857142858,0.0,18.0,2010-12-20 16:08:00,2010-12-20 16:08:00,UNITED KINGDOM,0
15462.0,3,11,9,172.0,15.636363636363637,0.0,18.0,2011-06-05 15:36:00,2011-09-06 13:11:00,UNITED KINGDOM,92
15463.0,1,7,7,106.0,15.142857142857142,0.0,18.0,2011-11-10 12:57:00,2011-11-10 12:57:00,UNITED KINGDOM,0
15464.0,1,155,153,348.0,2.2451612903225806,0.0,18.0,2011-01-05 15:56:00,2011-01-05 15:56:00,UNITED KINGDOM,0
15465.0,18,97,43,1257.0,12.958762886597938,0.0,18.0,2010-12-05 10:12:00,2011-11-20 10:11:00,UNITED KINGDOM,349
15466.0,1,57,56,246.0,4.315789473684211,0.0,18.0,2011-09-15 14:08:00,2011-09-15 14:08:00,UNITED KINGDOM,0
15467.0,3,52,41,310.0,5.961538461538462,0.0,18.0,2011-07-10 14:42:00,2011-11-30 14:17:00,UNITED KINGDOM,142
15468.0,2,24,24,155.0,6.458333333333333,0.0,18.0,2011-10-19 13:38:00,2011-10-19 13:49:00,UNITED KINGDOM,0
15469.0,2,24,24,153.0,6.375,0.0,18.0,2011-08-11 16:54:00,2011-10-20 16:21:00,UNITED KINGDOM,69
15471.0,1,73,67,256.0,3.506849315068493,0.0,18.0,2011-12-07 14:12:00,2011-12-07 14:12:00,UNITED KINGDOM,0
15472.0,1,76,76,251.0,3.3026315789473686,0.0,18.0,2011-08-18 15:17:00,2011-08-18 15:17:00,UNITED KINGDOM,0
15473.0,7,11,4,672.0,61.09090909090909,0.0,18.0,2011-10-10 11:12:00,2011-11-25 15:15:00,UNITED KINGDOM,46
15475.0,1,29,29,319.0,11.0,0.0,18.0,2011-09-23 15:20:00,2011-09-23 15:20:00,UNITED KINGDOM,0
15478.0,2,44,34,575.0,13.068181818181818,0.0,18.0,2011-10-14 11:09:00,2011-10-30 14:19:00,UNITED KINGDOM,16
15480.0,1,45,45,303.0,6.733333333333333,0.0,18.0,2011-08-15 14:32:00,2011-08-15 14:32:00,MALTA,0
15482.0,12,97,47,5004.0,51.58762886597938,69.0,3.2857142857142856,2010-12-16 10:08:00,2011-11-24 10:46:00,UNITED KINGDOM,343
15483.0,4,84,74,291.0,3.4642857142857144,0.0,18.0,2011-03-18 12:26:00,2011-07-01 13:07:00,UNITED KINGDOM,105
15484.0,4,187,135,3150.0,16.844919786096256,0.0,18.0,2011-09-22 13:31:00,2011-12-08 15:03:00,UNITED KINGDOM,77
15485.0,3,85,59,1281.0,15.070588235294117,0.0,18.0,2010-12-01 13:23:00,2011-11-09 14:31:00,UNITED KINGDOM,343
15488.0,1,2,2,73.0,36.5,15.0,15.0,2011-09-08 10:11:00,2011-09-08 10:11:00,UNITED KINGDOM,0
15489.0,3,50,47,608.0,12.16,0.0,18.0,2011-05-12 12:54:00,2011-11-17 08:53:00,UNITED KINGDOM,188
15491.0,6,154,109,1646.0,10.688311688311689,15.0,15.0,2011-04-18 10:04:00,2011-09-05 15:56:00,UNITED KINGDOM,140
15492.0,2,35,32,483.0,13.8,0.0,18.0,2011-09-26 14:02:00,2011-11-11 14:53:00,UNITED KINGDOM,46
15493.0,5,289,175,551.0,1.9065743944636677,0.0,18.0,2011-03-14 11:44:00,2011-11-07 12:04:00,UNITED KINGDOM,238
15494.0,2,122,120,1139.0,9.336065573770492,0.0,18.0,2011-08-10 15:29:00,2011-11-18 14:51:00,UNITED KINGDOM,99
15497.0,2,15,14,624.0,41.6,0.0,18.0,2011-01-24 10:01:00,2011-11-22 11:51:00,UNITED KINGDOM,302
15498.0,27,512,362,6105.0,11.923828125,0.0,18.0,2010-12-08 12:29:00,2011-12-07 12:48:00,UNITED KINGDOM,364
15500.0,4,68,63,572.0,8.411764705882353,0.0,18.0,2011-09-19 13:47:00,2011-12-01 13:47:00,UNITED KINGDOM,73
15502.0,12,213,167,4236.0,19.887323943661972,120.0,120.0,2010-12-05 15:40:00,2011-11-24 12:48:00,UNITED KINGDOM,353
15503.0,1,66,66,70.0,1.0606060606060606,0.0,18.0,2010-12-12 10:57:00,2010-12-12 10:57:00,UNITED KINGDOM,0
15504.0,1,13,13,33.0,2.5384615384615383,0.0,18.0,2011-09-19 13:45:00,2011-09-19 13:45:00,UNITED KINGDOM,0
15505.0,5,97,90,2390.0,24.63917525773196,0.0,18.0,2011-07-07 13:33:00,2011-10-18 07:56:00,UNITED KINGDOM,102
15506.0,3,161,121,842.0,5.229813664596273,0.0,18.0,2011-07-24 11:45:00,2011-11-17 12:11:00,UNITED KINGDOM,116
15507.0,1,45,41,160.0,3.5555555555555554,0.0,18.0,2011-06-21 11:19:00,2011-06-21 11:19:00,UNITED KINGDOM,0
15508.0,6,92,78,440.0,4.782608695652174,0.0,18.0,2011-04-18 15:31:00,2011-06-03 15:43:00,UNITED KINGDOM,46
15510.0,1,1,1,2.0,2.0,125.0,125.0,2011-01-13 12:10:00,2011-01-13 12:10:00,UNITED KINGDOM,0
15511.0,5,158,117,269.0,1.7025316455696202,0.0,18.0,2011-09-15 15:05:00,2011-11-28 09:43:00,UNITED KINGDOM,73
15512.0,2,7,7,68.0,9.714285714285714,0.0,18.0,2010-12-15 12:01:00,2011-07-07 10:20:00,UNITED KINGDOM,203
15513.0,19,308,190,5709.0,18.535714285714285,165.0,165.0,2010-12-01 11:22:00,2011-11-06 14:36:00,UNITED KINGDOM,340
15514.0,11,166,96,2098.0,12.63855421686747,0.0,18.0,2010-12-10 13:50:00,2011-11-27 14:40:00,UNITED KINGDOM,352
15516.0,3,15,15,27.0,1.8,0.0,18.0,2011-10-24 11:33:00,2011-10-26 10:51:00,UNITED KINGDOM,1
15517.0,1,27,27,293.0,10.851851851851851,0.0,18.0,2011-04-20 14:02:00,2011-04-20 14:02:00,UNITED KINGDOM,0
15518.0,8,210,136,1263.0,6.014285714285714,0.0,18.0,2011-01-11 12:55:00,2011-10-06 13:05:00,UNITED KINGDOM,268
15520.0,1,18,18,314.0,17.444444444444443,0.0,18.0,2011-12-08 10:58:00,2011-12-08 10:58:00,UNITED KINGDOM,0
15521.0,8,185,119,1836.0,9.924324324324324,125.0,125.0,2011-03-30 09:15:00,2011-10-30 13:42:00,UNITED KINGDOM,214
15522.0,2,56,47,572.0,10.214285714285714,0.0,18.0,2011-09-13 12:26:00,2011-11-07 11:26:00,UNITED KINGDOM,54
15523.0,1,10,10,132.0,13.2,0.0,18.0,2011-09-16 16:29:00,2011-09-16 16:29:00,UNITED KINGDOM,0
15524.0,1,1,1,4.0,4.0,110.0,110.0,2011-11-15 12:09:00,2011-11-15 12:09:00,UNITED KINGDOM,0
15525.0,3,156,133,387.0,2.480769230769231,0.0,18.0,2010-12-01 13:17:00,2011-12-07 14:43:00,UNITED KINGDOM,371
15526.0,2,4,4,24.0,6.0,0.0,18.0,2011-11-06 15:01:00,2011-11-06 15:04:00,UNITED KINGDOM,0
15527.0,8,162,129,991.0,6.117283950617284,0.0,18.0,2010-12-20 14:15:00,2011-11-21 12:17:00,UNITED KINGDOM,335
15528.0,1,26,26,123.0,4.730769230769231,0.0,18.0,2011-03-30 16:14:00,2011-03-30 16:14:00,UNITED KINGDOM,0
15529.0,11,662,422,3455.0,5.219033232628399,0.0,18.0,2010-12-08 12:24:00,2011-11-17 11:29:00,UNITED KINGDOM,343
15530.0,4,107,90,938.0,8.766355140186915,0.0,18.0,2011-04-07 11:16:00,2011-11-18 12:25:00,UNITED KINGDOM,225
15531.0,2,219,196,1085.0,4.954337899543379,0.0,18.0,2011-11-09 17:47:00,2011-12-01 18:43:00,UNITED KINGDOM,22
15532.0,4,251,208,515.0,2.051792828685259,0.0,18.0,2010-12-16 16:45:00,2011-11-14 14:51:00,UNITED KINGDOM,332
15533.0,3,83,73,289.0,3.4819277108433737,0.0,18.0,2011-09-11 15:41:00,2011-11-20 15:35:00,UNITED KINGDOM,69
15535.0,4,72,55,135.0,1.875,0.0,18.0,2011-01-16 12:35:00,2011-06-19 16:02:00,UNITED KINGDOM,154
15537.0,1,24,24,29.0,1.2083333333333333,0.0,18.0,2011-06-29 13:10:00,2011-06-29 13:10:00,UNITED KINGDOM,0
15539.0,1,41,41,410.0,10.0,0.0,18.0,2011-12-02 13:36:00,2011-12-02 13:36:00,UNITED KINGDOM,0
15540.0,1,15,15,200.0,13.333333333333334,2.0,1.0,2011-11-28 13:51:00,2011-11-28 13:51:00,UNITED KINGDOM,0
15541.0,1,29,29,49.0,1.6896551724137931,0.0,18.0,2011-08-17 14:58:00,2011-08-17 14:58:00,UNITED KINGDOM,0
15543.0,1,28,26,86.0,3.0714285714285716,0.0,18.0,2011-02-24 15:26:00,2011-02-24 15:26:00,UNITED KINGDOM,0
15544.0,9,259,127,3109.0,12.003861003861005,0.0,18.0,2010-12-02 12:47:00,2011-11-30 16:43:00,UNITED KINGDOM,363
15545.0,2,80,78,162.0,2.025,0.0,18.0,2010-12-03 17:28:00,2011-10-16 13:24:00,UNITED KINGDOM,316
15547.0,14,695,440,3999.0,5.753956834532374,0.0,18.0,2010-12-12 13:26:00,2011-12-02 12:52:00,UNITED KINGDOM,354
15549.0,3,114,104,694.0,6.087719298245614,0.0,18.0,2011-01-27 15:38:00,2011-09-23 16:22:00,UNITED KINGDOM,239
15550.0,4,61,44,295.0,4.836065573770492,0.0,18.0,2011-02-11 12:49:00,2011-12-05 15:38:00,UNITED KINGDOM,297
15551.0,1,29,29,218.0,7.517241379310345,0.0,18.0,2011-11-03 12:37:00,2011-11-03 12:37:00,UNITED KINGDOM,0
15552.0,1,17,16,60.0,3.5294117647058822,0.0,18.0,2011-05-06 14:47:00,2011-05-06 14:47:00,UNITED KINGDOM,0
15553.0,1,55,51,449.0,8.163636363636364,0.0,18.0,2011-10-10 14:02:00,2011-10-10 14:02:00,UNITED KINGDOM,0
15554.0,1,14,14,74.0,5.285714285714286,0.0,18.0,2011-03-07 09:00:00,2011-03-07 09:00:00,UNITED KINGDOM,0
15555.0,16,887,406,4427.0,4.99098083427283,0.0,18.0,2010-12-05 14:45:00,2011-11-27 16:19:00,UNITED KINGDOM,357
15556.0,1,31,31,236.0,7.612903225806452,0.0,18.0,2011-11-15 16:08:00,2011-11-15 16:08:00,UNITED KINGDOM,0
15557.0,1,19,16,213.0,11.210526315789474,0.0,18.0,2011-11-11 12:46:00,2011-11-11 12:46:00,UNITED KINGDOM,0
15561.0,4,27,27,267.0,9.88888888888889,0.0,18.0,2011-05-08 11:38:00,2011-11-28 11:07:00,UNITED KINGDOM,203
15562.0,1,1,1,39.0,39.0,0.0,18.0,2010-12-23 09:55:00,2010-12-23 09:55:00,UNITED KINGDOM,0
15563.0,4,113,88,1501.0,13.283185840707965,1.0,1.0,2010-12-16 11:27:00,2011-11-17 14:50:00,UNITED KINGDOM,336
15565.0,2,8,8,60.0,7.5,0.0,18.0,2011-09-30 10:44:00,2011-10-20 14:33:00,UNITED KINGDOM,20
15567.0,1,7,7,223.0,31.857142857142858,0.0,18.0,2011-11-21 10:48:00,2011-11-21 10:48:00,UNITED KINGDOM,0
15568.0,3,53,27,461.0,8.69811320754717,0.0,18.0,2011-09-27 14:37:00,2011-12-07 11:27:00,UNITED KINGDOM,70
15569.0,5,31,27,666.0,21.483870967741936,0.0,18.0,2011-01-11 13:26:00,2011-08-28 10:15:00,UNITED KINGDOM,228
15570.0,12,319,233,2063.0,6.467084639498433,0.0,18.0,2010-12-05 12:57:00,2011-12-02 14:47:00,UNITED KINGDOM,362
15571.0,4,57,47,264.0,4.631578947368421,0.0,18.0,2011-09-22 13:15:00,2011-11-28 10:02:00,UNITED KINGDOM,66
15572.0,7,212,166,1213.0,5.721698113207547,195.0,195.0,2011-03-06 14:44:00,2011-12-05 10:09:00,UNITED KINGDOM,273
15573.0,2,97,88,355.0,3.6597938144329896,0.0,18.0,2011-09-15 12:16:00,2011-11-08 11:38:00,UNITED KINGDOM,53
15574.0,4,152,131,332.0,2.1842105263157894,0.0,18.0,2010-12-02 15:46:00,2011-06-15 12:01:00,UNITED KINGDOM,194
15576.0,1,43,43,394.0,9.162790697674419,0.0,18.0,2011-11-02 12:03:00,2011-11-02 12:03:00,UNITED KINGDOM,0
15577.0,3,39,39,89.0,2.282051282051282,0.0,18.0,2011-02-07 13:32:00,2011-07-11 17:03:00,UNITED KINGDOM,154
15578.0,1,13,13,52.0,4.0,0.0,18.0,2011-06-30 13:03:00,2011-06-30 13:03:00,UNITED KINGDOM,0
15579.0,2,48,45,117.0,2.4375,0.0,18.0,2011-01-30 12:09:00,2011-10-02 12:45:00,UNITED KINGDOM,245
15581.0,13,147,134,284.0,1.9319727891156462,2750.0,916.6666666666666,2010-12-08 14:38:00,2011-08-11 09:38:00,UNITED KINGDOM,245
15582.0,3,44,39,453.0,10.295454545454545,0.0,18.0,2011-05-03 13:36:00,2011-11-15 09:55:00,UNITED KINGDOM,195
15584.0,4,122,88,313.0,2.5655737704918034,0.0,18.0,2011-06-30 16:39:00,2011-11-16 10:55:00,UNITED KINGDOM,138
15585.0,1,31,31,320.0,10.32258064516129,0.0,18.0,2011-06-16 08:38:00,2011-06-16 08:38:00,UNITED KINGDOM,0
15587.0,4,9,3,312.0,34.666666666666664,0.0,18.0,2010-12-23 09:59:00,2011-10-20 13:37:00,UNITED KINGDOM,301
15589.0,3,29,28,243.0,8.379310344827585,0.0,18.0,2011-02-02 10:46:00,2011-03-29 09:54:00,UNITED KINGDOM,54
15592.0,1,24,24,354.0,14.75,0.0,18.0,2011-10-24 08:59:00,2011-10-24 08:59:00,UNITED KINGDOM,0
15593.0,1,5,5,60.0,12.0,0.0,18.0,2011-09-30 11:46:00,2011-09-30 11:46:00,UNITED KINGDOM,0
15594.0,5,103,85,983.0,9.54368932038835,0.0,18.0,2011-04-19 10:08:00,2011-11-24 08:53:00,UNITED KINGDOM,218
15596.0,5,77,51,561.0,7.285714285714286,0.0,18.0,2010-12-09 16:10:00,2011-08-31 10:55:00,UNITED KINGDOM,264
15597.0,1,22,22,279.0,12.681818181818182,0.0,18.0,2011-11-04 13:26:00,2011-11-04 13:26:00,UNITED KINGDOM,0
15598.0,1,14,14,160.0,11.428571428571429,0.0,18.0,2011-10-17 16:04:00,2011-10-17 16:04:00,UNITED KINGDOM,0
15599.0,2,52,50,718.0,13.807692307692308,0.0,18.0,2011-05-19 13:05:00,2011-11-13 11:44:00,UNITED KINGDOM,177
15601.0,14,410,230,4983.0,12.153658536585366,0.0,18.0,2010-12-02 10:39:00,2011-11-28 15:15:00,UNITED KINGDOM,361
15602.0,9,47,31,1141.0,24.27659574468085,0.0,0.0,2010-12-06 15:35:00,2011-12-01 14:14:00,UNITED KINGDOM,359
15603.0,1,2,2,96.0,48.0,0.0,18.0,2011-09-22 10:04:00,2011-09-22 10:04:00,UNITED KINGDOM,0
15604.0,1,17,17,159.0,9.352941176470589,0.0,18.0,2011-10-18 14:47:00,2011-10-18 14:47:00,UNITED KINGDOM,0
15605.0,5,67,61,441.0,6.582089552238806,0.0,18.0,2010-12-01 13:38:00,2011-11-03 14:17:00,UNITED KINGDOM,337
15606.0,9,77,48,892.0,11.584415584415584,0.0,18.0,2011-01-19 12:07:00,2011-10-09 15:47:00,UNITED KINGDOM,263
15607.0,1,13,13,202.0,15.538461538461538,0.0,18.0,2011-01-07 12:44:00,2011-01-07 12:44:00,UNITED KINGDOM,0
15608.0,4,60,59,714.0,11.9,0.0,18.0,2011-08-11 09:56:00,2011-11-11 13:20:00,UNITED KINGDOM,92
15609.0,1,16,16,148.0,9.25,0.0,18.0,2011-06-08 13:00:00,2011-06-08 13:00:00,UNITED KINGDOM,0
15610.0,1,6,6,66.0,11.0,0.0,18.0,2011-10-19 10:36:00,2011-10-19 10:36:00,UNITED KINGDOM,0
15611.0,13,43,23,504.0,11.720930232558139,21.0,10.5,2011-01-09 11:32:00,2011-11-30 12:36:00,UNITED KINGDOM,325
15612.0,2,6,4,52.0,8.666666666666666,15.0,15.0,2011-10-09 12:49:00,2011-11-03 14:52:00,UNITED KINGDOM,25
15615.0,23,423,187,5508.0,13.02127659574468,0.0,18.0,2010-12-15 16:21:00,2011-11-29 14:42:00,UNITED KINGDOM,348
15618.0,4,45,39,454.0,10.088888888888889,0.0,18.0,2011-07-26 10:13:00,2011-11-07 08:34:00,UNITED KINGDOM,103
15619.0,1,3,3,136.0,45.333333333333336,0.0,18.0,2011-11-29 08:14:00,2011-11-29 08:14:00,UNITED KINGDOM,0
15620.0,3,100,92,915.0,9.15,0.0,18.0,2010-12-16 14:34:00,2011-10-14 12:41:00,UNITED KINGDOM,301
15621.0,4,16,12,501.0,31.3125,0.0,18.0,2011-11-18 11:49:00,2011-12-05 14:01:00,UNITED KINGDOM,17
15622.0,9,185,169,1674.0,9.04864864864865,25.0,25.0,2011-03-02 13:42:00,2011-10-27 16:44:00,UNITED KINGDOM,239
15623.0,1,19,19,125.0,6.578947368421052,0.0,18.0,2011-07-21 17:26:00,2011-07-21 17:26:00,UNITED KINGDOM,0
15624.0,4,34,26,357.0,10.5,0.0,18.0,2011-03-28 13:32:00,2011-08-15 11:38:00,UNITED KINGDOM,139
15625.0,4,64,44,1188.0,18.5625,0.0,18.0,2011-04-18 14:01:00,2011-08-28 10:21:00,UNITED KINGDOM,131
15626.0,2,49,49,766.0,15.63265306122449,0.0,18.0,2011-01-14 10:10:00,2011-09-26 10:03:00,UNITED KINGDOM,254
15628.0,9,155,85,1894.0,12.219354838709677,0.0,18.0,2010-12-08 09:51:00,2011-12-05 10:24:00,UNITED KINGDOM,362
15630.0,2,60,57,800.0,13.333333333333334,0.0,18.0,2011-05-19 10:16:00,2011-10-25 15:36:00,UNITED KINGDOM,159
15632.0,8,167,107,2109.0,12.62874251497006,0.0,18.0,2011-03-10 08:29:00,2011-11-24 09:51:00,UNITED KINGDOM,259
15634.0,1,15,15,99.0,6.6,0.0,18.0,2011-11-22 16:28:00,2011-11-22 16:28:00,UNITED KINGDOM,0
15636.0,2,25,21,284.0,11.36,0.0,18.0,2011-03-02 14:50:00,2011-09-11 11:17:00,UNITED KINGDOM,192
15637.0,1,15,15,128.0,8.533333333333333,0.0,18.0,2011-10-18 08:28:00,2011-10-18 08:28:00,UNITED KINGDOM,0
15639.0,1,25,25,323.0,12.92,0.0,18.0,2011-07-28 14:30:00,2011-07-28 14:30:00,UNITED KINGDOM,0
15640.0,15,476,242,6572.0,13.806722689075631,0.0,18.0,2010-12-02 15:40:00,2011-12-05 14:35:00,UNITED KINGDOM,367
15641.0,4,118,101,1542.0,13.067796610169491,0.0,18.0,2010-12-15 14:45:00,2011-08-26 14:04:00,UNITED KINGDOM,253
15643.0,3,33,31,246.0,7.454545454545454,0.0,18.0,2011-03-02 14:34:00,2011-06-01 07:38:00,UNITED KINGDOM,90
15644.0,4,232,166,550.0,2.3706896551724137,0.0,18.0,2011-03-23 15:37:00,2011-06-26 14:54:00,UNITED KINGDOM,94
15645.0,1,52,50,256.0,4.923076923076923,0.0,18.0,2011-11-21 11:55:00,2011-11-21 11:55:00,UNITED KINGDOM,0
15646.0,3,35,35,394.0,11.257142857142858,0.0,18.0,2010-12-02 16:59:00,2011-07-05 09:53:00,UNITED KINGDOM,214
15648.0,2,24,23,218.0,9.083333333333334,0.0,18.0,2011-03-17 18:59:00,2011-05-19 15:53:00,UNITED KINGDOM,62
15649.0,2,2,1,192.0,96.0,0.0,18.0,2010-12-07 10:06:00,2011-01-07 13:34:00,UNITED KINGDOM,31
15651.0,3,32,27,479.0,14.96875,0.0,18.0,2011-03-24 08:56:00,2011-11-03 08:41:00,UNITED KINGDOM,223
15652.0,1,21,21,208.0,9.904761904761905,0.0,18.0,2011-09-09 14:22:00,2011-09-09 14:22:00,UNITED KINGDOM,0
15653.0,2,6,4,1200.0,200.0,0.0,18.0,2011-08-16 09:50:00,2011-09-08 10:49:00,UNITED KINGDOM,23
15654.0,2,21,15,475.0,22.61904761904762,15.0,15.0,2011-11-13 15:15:00,2011-11-30 13:08:00,UNITED KINGDOM,16
15655.0,1,34,34,324.0,9.529411764705882,0.0,18.0,2011-04-10 15:25:00,2011-04-10 15:25:00,UNITED KINGDOM,0
15656.0,4,47,46,343.0,7.297872340425532,0.0,18.0,2011-02-28 15:32:00,2011-10-25 14:56:00,UNITED KINGDOM,238
15657.0,1,1,1,24.0,24.0,0.0,18.0,2011-11-17 12:19:00,2011-11-17 12:19:00,UNITED KINGDOM,0
15658.0,5,48,40,242.0,5.041666666666667,0.0,18.0,2010-12-02 10:53:00,2011-06-02 15:22:00,UNITED KINGDOM,182
15659.0,1,11,11,111.0,10.090909090909092,0.0,18.0,2011-10-27 09:23:00,2011-10-27 09:23:00,UNITED KINGDOM,0
15660.0,9,90,58,1050.0,11.666666666666666,0.0,18.0,2010-12-09 09:49:00,2011-11-14 16:58:00,UNITED KINGDOM,340
15661.0,2,5,4,236.0,47.2,0.0,18.0,2011-01-05 12:32:00,2011-01-26 13:56:00,UNITED KINGDOM,21
15663.0,1,9,9,106.0,11.777777777777779,0.0,18.0,2011-08-25 15:50:00,2011-08-25 15:50:00,UNITED KINGDOM,0
15664.0,1,17,17,157.0,9.235294117647058,0.0,18.0,2011-10-20 10:57:00,2011-10-20 10:57:00,UNITED KINGDOM,0
15665.0,2,115,92,1654.0,14.382608695652173,0.0,18.0,2011-04-10 15:09:00,2011-06-24 14:57:00,UNITED KINGDOM,74
15667.0,1,13,13,240.0,18.46153846153846,0.0,18.0,2011-10-31 10:56:00,2011-10-31 10:56:00,UNITED KINGDOM,0
15668.0,1,1,1,72.0,72.0,0.0,18.0,2011-05-06 10:39:00,2011-05-06 10:39:00,UNITED KINGDOM,0
15669.0,4,33,31,342.0,10.363636363636363,0.0,18.0,2011-03-21 09:13:00,2011-10-30 16:03:00,UNITED KINGDOM,223
15670.0,1,12,12,91.0,7.583333333333333,0.0,18.0,2011-02-16 10:50:00,2011-02-16 10:50:00,UNITED KINGDOM,0
15671.0,7,78,52,1699.0,21.78205128205128,30.0,15.0,2011-03-14 09:37:00,2011-11-21 12:43:00,UNITED KINGDOM,252
15673.0,4,138,108,1451.0,10.514492753623188,0.0,18.0,2011-01-16 16:25:00,2011-09-12 16:12:00,UNITED KINGDOM,238
15674.0,5,114,88,1275.0,11.18421052631579,0.0,18.0,2011-03-30 09:19:00,2011-09-27 15:17:00,UNITED KINGDOM,181
15675.0,3,21,20,527.0,25.095238095238095,0.0,18.0,2011-03-04 14:21:00,2011-09-19 13:48:00,UNITED KINGDOM,198
15676.0,3,202,189,2252.0,11.148514851485148,15.0,15.0,2011-03-01 10:19:00,2011-11-21 12:40:00,UNITED KINGDOM,265
15677.0,1,33,33,319.0,9.666666666666666,0.0,18.0,2011-10-21 15:36:00,2011-10-21 15:36:00,UNITED KINGDOM,0
15678.0,1,12,12,184.0,15.333333333333334,0.0,18.0,2011-10-18 09:25:00,2011-10-18 09:25:00,UNITED KINGDOM,0
15679.0,4,110,98,1170.0,10.636363636363637,0.0,18.0,2011-06-10 08:24:00,2011-11-15 16:19:00,UNITED KINGDOM,158
15680.0,3,78,62,952.0,12.205128205128204,0.0,18.0,2010-12-08 14:43:00,2011-11-30 13:46:00,UNITED KINGDOM,356
15681.0,5,53,32,816.0,15.39622641509434,0.0,18.0,2011-03-04 13:46:00,2011-11-14 16:30:00,UNITED KINGDOM,255
15683.0,1,10,10,131.0,13.1,0.0,18.0,2011-08-14 12:56:00,2011-08-14 12:56:00,UNITED KINGDOM,0
15687.0,9,166,120,1310.0,7.891566265060241,0.0,18.0,2011-01-13 15:13:00,2011-12-01 08:33:00,UNITED KINGDOM,321
15689.0,2,9,8,84.0,9.333333333333334,0.0,18.0,2010-12-13 09:57:00,2011-08-12 09:37:00,UNITED KINGDOM,241
15690.0,2,19,19,408.0,21.473684210526315,0.0,18.0,2011-08-31 11:40:00,2011-12-05 15:59:00,UNITED KINGDOM,96
15691.0,1,2,2,72.0,36.0,0.0,18.0,2011-04-01 15:13:00,2011-04-01 15:13:00,UNITED KINGDOM,0
15692.0,1,12,12,138.0,11.5,0.0,18.0,2011-11-11 14:12:00,2011-11-11 14:12:00,UNITED KINGDOM,0
15694.0,14,78,42,1677.0,21.5,15.0,15.0,2010-12-02 07:49:00,2011-12-09 09:44:00,UNITED KINGDOM,372
15695.0,2,22,22,212.0,9.636363636363637,0.0,18.0,2011-03-18 08:31:00,2011-03-18 08:32:00,UNITED KINGDOM,0
15696.0,8,168,141,1015.0,6.041666666666667,0.0,18.0,2011-01-17 11:24:00,2011-11-06 14:02:00,UNITED KINGDOM,293
15699.0,1,18,18,113.0,6.277777777777778,0.0,18.0,2011-11-22 08:26:00,2011-11-22 08:26:00,UNITED KINGDOM,0
15700.0,2,86,85,357.0,4.151162790697675,0.0,18.0,2011-06-19 15:36:00,2011-06-20 16:53:00,UNITED KINGDOM,1
15701.0,4,230,193,912.0,3.965217391304348,0.0,18.0,2011-08-21 12:36:00,2011-12-07 14:39:00,UNITED KINGDOM,108
15703.0,1,5,5,66.0,13.2,0.0,18.0,2011-03-20 10:51:00,2011-03-20 10:51:00,UNITED KINGDOM,0
15704.0,4,117,79,1028.0,8.786324786324787,0.0,18.0,2011-05-08 12:42:00,2011-07-22 13:35:00,UNITED KINGDOM,75
15705.0,1,6,6,62.0,10.333333333333334,0.0,18.0,2011-05-22 15:37:00,2011-05-22 15:37:00,UNITED KINGDOM,0
15706.0,4,55,50,321.0,5.836363636363636,0.0,18.0,2011-08-15 14:32:00,2011-10-07 10:09:00,UNITED KINGDOM,52
15707.0,4,205,127,594.0,2.897560975609756,0.0,18.0,2011-09-14 14:19:00,2011-11-04 14:35:00,UNITED KINGDOM,51
15708.0,7,273,125,1217.0,4.457875457875458,0.0,18.0,2010-12-05 11:12:00,2011-10-30 10:54:00,UNITED KINGDOM,328
15709.0,1,6,6,121.0,20.166666666666668,0.0,18.0,2011-03-01 10:38:00,2011-03-01 10:38:00,UNITED KINGDOM,0
15712.0,5,53,41,486.0,9.169811320754716,0.0,18.0,2011-02-25 11:32:00,2011-11-30 14:09:00,UNITED KINGDOM,278
15713.0,2,19,18,150.0,7.894736842105263,0.0,18.0,2010-12-08 15:16:00,2011-07-19 13:34:00,UNITED KINGDOM,222
15714.0,2,34,34,186.0,5.470588235294118,0.0,18.0,2011-09-23 11:25:00,2011-11-28 11:26:00,UNITED KINGDOM,66
